id_page;source;followers;date;interactions;posttype;link;v7;id_article
pg_2434;"Upi-Italia ""Unione Partite Iva Italia""";4189;Tue Oct 20 2020 14:42:41 GMT+0000;14;Facebook;https://www.facebook.com/groups/2538249036494269/permalink/2716076148711556;4;CT_4
pg_2434;"Upi-Italia ""Unione Partite Iva Italia""";4190;Fri Oct 16 2020 14:39:37 GMT+0000;0;Facebook;https://www.facebook.com/groups/2538249036494269/permalink/2710538185932019;4;CT_4
pg_2434;"Upi-Italia ""Unione Partite Iva Italia""";4189;Thu Oct 22 2020 11:17:08 GMT+0000;19;Facebook;https://www.facebook.com/groups/2538249036494269/permalink/2717757855210052;9;CT_9
pg_2434;"Upi-Italia ""Unione Partite Iva Italia""";4266;Thu Oct 29 2020 11:56:58 GMT+0000;7;Facebook;https://www.facebook.com/groups/2538249036494269/permalink/2724706811181823;36;CT_36
pg_2434;"Upi-Italia ""Unione Partite Iva Italia""";4271;Fri Oct 30 2020 19:00:49 GMT+0000;8;Facebook;https://www.facebook.com/groups/2538249036494269/permalink/2725808497738321;128;CT_128
pg_2434;"Upi-Italia ""Unione Partite Iva Italia""";4305;Tue Nov 10 2020 07:28:05 GMT+0000;5;Facebook;https://www.facebook.com/groups/2538249036494269/permalink/2736413483344489;178;CT_178
pg_2435;UpL Unione x le Libert«ˇ Coord. LIBERALI x l'Italia Libera  Libera Europa.;1127;Thu Oct 15 2020 23:19:34 GMT+0000;0;Facebook;https://www.facebook.com/groups/30005595901/permalink/10158695437685902;4;CT_4
pg_2435;UpL Unione x le Libert«ˇ Coord. LIBERALI x l'Italia Libera  Libera Europa.;1133;Tue Oct 27 2020 19:38:07 GMT+0000;0;Facebook;https://www.facebook.com/groups/30005595901/permalink/10158723650520902;19;CT_19
pg_2436;UQBAR LOVE QUOTIDIANO;770;Thu Nov 05 2020 20:24:10 GMT+0000;6;Facebook;https://www.facebook.com/groups/49053963237/permalink/10160174566918238;75;CT_75
pg_2436;UQBAR LOVE QUOTIDIANO;755;Tue Aug 25 2020 09:29:31 GMT+0000;0;Facebook;https://www.facebook.com/groups/49053963237/permalink/10159942776463238;109;CT_109
pg_2436;UQBAR LOVE QUOTIDIANO;764;Sat Oct 10 2020 18:51:33 GMT+0000;10;Facebook;https://www.facebook.com/groups/49053963237/permalink/10160094393498238;134;CT_134
pg_2437;USA - United States of Albania;12385;Tue Oct 27 2020 16:31:41 GMT+0000;2;Facebook;https://www.facebook.com/groups/519731458198214/permalink/1717405448430803;38;CT_38
pg_2438;USCIAMO;1666;Tue Nov 10 2020 19:54:30 GMT+0000;0;Facebook;https://www.facebook.com/groups/302273864082316/permalink/481286609514373;76;CT_76
pg_2438;USCIAMO;1666;Mon Nov 16 2020 08:12:30 GMT+0000;0;Facebook;https://www.facebook.com/groups/302273864082316/permalink/485812739061760;128;CT_128
pg_2439;Usciamo subito da Matrix !;326;Wed Jun 24 2020 19:57:53 GMT+0000;1;Facebook;https://www.facebook.com/groups/545619718980805/permalink/1380352295507539;108;CT_108
pg_2439;Usciamo subito da Matrix !;338;Thu Sep 10 2020 14:52:25 GMT+0000;3;Facebook;https://www.facebook.com/groups/545619718980805/permalink/1444750939067674;160;CT_160
pg_244;Bagni di Lucca nel cuore;3069;Sun Nov 08 2020 16:54:41 GMT+0000;0;Facebook;https://www.facebook.com/groups/345993264588/permalink/10159239734714589;178;CT_178
pg_2440;UscITA;13474;Wed Oct 14 2020 17:51:35 GMT+0000;0;Facebook;https://www.facebook.com/groups/208781980338378/permalink/351318442751397;4;CT_4
pg_2440;UscITA;13535;Wed Sep 02 2020 21:40:13 GMT+0000;0;Facebook;https://www.facebook.com/groups/208781980338378/permalink/320251149191460;14;CT_14
pg_2440;UscITA;13474;Sun Oct 18 2020 16:36:24 GMT+0000;17;Facebook;https://www.facebook.com/groups/208781980338378/permalink/354530262430215;17;CT_17
pg_2440;UscITA;13462;Sat Oct 24 2020 17:51:09 GMT+0000;7;Facebook;https://www.facebook.com/groups/208781980338378/permalink/359296288620279;23;CT_23
pg_2440;UscITA;13462;Sat Oct 24 2020 11:29:44 GMT+0000;3;Facebook;https://www.facebook.com/groups/208781980338378/permalink/359064261976815;23;CT_23
pg_2440;UscITA;13475;Tue Oct 13 2020 10:18:22 GMT+0000;1;Facebook;https://www.facebook.com/groups/208781980338378/permalink/350244906192084;24;CT_24
pg_2440;UscITA;13462;Sat Oct 24 2020 17:51:09 GMT+0000;7;Facebook;https://www.facebook.com/groups/208781980338378/permalink/359296288620279;31;CT_31
pg_2440;UscITA;13462;Sat Oct 24 2020 11:29:44 GMT+0000;3;Facebook;https://www.facebook.com/groups/208781980338378/permalink/359064261976815;31;CT_31
pg_2440;UscITA;13476;Mon Oct 19 2020 10:33:20 GMT+0000;1;Facebook;https://www.facebook.com/groups/208781980338378/permalink/355072035709371;41;CT_41
pg_2440;UscITA;13474;Tue Oct 20 2020 20:12:54 GMT+0000;0;Facebook;https://www.facebook.com/groups/208781980338378/permalink/356197282263513;42;CT_42
pg_2440;UscITA;13475;Tue Oct 13 2020 10:47:02 GMT+0000;0;Facebook;https://www.facebook.com/groups/208781980338378/permalink/350258189524089;57;CT_57
pg_2440;UscITA;13471;Wed Oct 21 2020 19:23:03 GMT+0000;0;Facebook;https://www.facebook.com/groups/208781980338378/permalink/357003975516177;57;CT_57
pg_2440;UscITA;13475;Tue Oct 13 2020 10:47:02 GMT+0000;0;Facebook;https://www.facebook.com/groups/208781980338378/permalink/350258189524089;58;CT_58
pg_2440;UscITA;13471;Wed Oct 21 2020 19:23:03 GMT+0000;0;Facebook;https://www.facebook.com/groups/208781980338378/permalink/357003975516177;58;CT_58
pg_2440;UscITA;13271;Sun May 24 2020 13:03:59 GMT+0000;110;Facebook;https://www.facebook.com/groups/208781980338378/permalink/253286772554565;66;CT_66
pg_2440;UscITA;12575;Sat Apr 11 2020 09:49:30 GMT+0000;9;Facebook;https://www.facebook.com/groups/208781980338378/permalink/224657238750852;66;CT_66
pg_2440;UscITA;13588;Mon Jun 29 2020 06:43:25 GMT+0000;7;Facebook;https://www.facebook.com/groups/208781980338378/permalink/275842933632282;66;CT_66
pg_2440;UscITA;12575;Sat Apr 11 2020 00:36:17 GMT+0000;0;Facebook;https://www.facebook.com/groups/208781980338378/permalink/225476168668959;66;CT_66
pg_2440;UscITA;13456;Sat Nov 07 2020 20:15:06 GMT+0000;1;Facebook;https://www.facebook.com/groups/208781980338378/permalink/370300620853179;70;CT_70
pg_2440;UscITA;13480;Sun Sep 13 2020 06:55:05 GMT+0000;1;Facebook;https://www.facebook.com/groups/208781980338378/permalink/298384961378079;73;CT_73
pg_2440;UscITA;13548;Tue Aug 18 2020 14:29:46 GMT+0000;48;Facebook;https://www.facebook.com/groups/208781980338378/permalink/309454830271092;107;CT_107
pg_2440;UscITA;13476;Mon Oct 19 2020 20:58:29 GMT+0000;12;Facebook;https://www.facebook.com/groups/208781980338378/permalink/355457792337462;120;CT_120
pg_2440;UscITA;13475;Fri Oct 09 2020 16:56:53 GMT+0000;0;Facebook;https://www.facebook.com/groups/208781980338378/permalink/347767996439775;120;CT_120
pg_2440;UscITA;13460;Sat Nov 14 2020 12:20:36 GMT+0000;6;Facebook;https://www.facebook.com/groups/208781980338378/permalink/375850630298178;127;CT_127
pg_2440;UscITA;13480;Tue Sep 29 2020 15:03:38 GMT+0000;0;Facebook;https://www.facebook.com/groups/208781980338378/permalink/340449067171668;166;CT_166
pg_2440;UscITA;13474;Wed Oct 14 2020 08:05:36 GMT+0000;14;Facebook;https://www.facebook.com/groups/208781980338378/permalink/350969696119605;186;CT_186
pg_2441;uscITA dalla UE;1768;Sun Oct 25 2020 21:54:44 GMT+0000;3;Facebook;https://www.facebook.com/groups/2446516352273100/permalink/2718300571761342;2;CT_2
pg_2441;uscITA dalla UE;1771;Mon Jul 20 2020 14:45:19 GMT+0000;4;Facebook;https://www.facebook.com/groups/2446516352273100/permalink/2632818153642918;24;CT_24
pg_2441;uscITA dalla UE;1770;Thu Oct 15 2020 17:14:57 GMT+0000;2;Facebook;https://www.facebook.com/groups/2446516352273100/permalink/2707936322797767;24;CT_24
pg_2441;uscITA dalla UE;1770;Tue Oct 20 2020 09:31:58 GMT+0000;21;Facebook;https://www.facebook.com/groups/2446516352273100/permalink/2711945195730213;41;CT_41
pg_2441;uscITA dalla UE;1774;Thu Aug 20 2020 16:48:29 GMT+0000;3;Facebook;https://www.facebook.com/groups/2446516352273100/permalink/2657977991126934;107;CT_107
pg_2441;uscITA dalla UE;1759;Wed Nov 11 2020 23:58:27 GMT+0000;0;Facebook;https://www.facebook.com/groups/2446516352273100/permalink/2734307960160603;178;CT_178
pg_2441;uscITA dalla UE;1771;Wed Nov 18 2020 09:27:48 GMT+0000;3;Facebook;https://www.facebook.com/groups/2446516352273100/permalink/2739825416275524;188;CT_188
pg_2442;Utopia Razionale;2962;Tue Mar 24 2020 17:19:31 GMT+0000;31;Facebook;https://www.facebook.com/groups/1961659094094906/permalink/2475723906021753;24;CT_24
pg_2443;UtopiKo;8397;Fri Nov 13 2020 08:24:33 GMT+0000;0;Facebook;https://www.facebook.com/utopikofirenze/posts/2048150252158335;119;CT_119
pg_2443;UtopiKo;8412;Tue Nov 10 2020 19:19:59 GMT+0000;3;Facebook;https://www.facebook.com/utopikofirenze/posts/2046340182339342;178;CT_178
pg_2444;V per Verit«ˇ;0;Fri Apr 10 2020 07:54:02 GMT+0000;14;Facebook;https://www.facebook.com/VxVerita/posts/3215499705129696;95;CT_95
pg_2445;V«≠ltoz«≠st akarunk;40989;Sat Sep 12 2020 08:34:09 GMT+0000;0;Facebook;https://www.facebook.com/groups/191377508040757/permalink/959592397885927;2;CT_2
pg_2446;Vaccini  solo facoltativi.;5494;Thu Aug 20 2020 14:07:02 GMT+0000;41;Facebook;https://www.facebook.com/vaccinifacoltativi/posts/963692497439398;2;CT_2
pg_2446;Vaccini  solo facoltativi.;1949;Fri Jan 03 2020 12:42:01 GMT+0000;100;Facebook;https://www.facebook.com/vaccinifacoltativi/posts/800461980429118;95;CT_95
pg_2446;Vaccini  solo facoltativi.;5071;Tue Jul 14 2020 08:24:36 GMT+0000;95;Facebook;https://www.facebook.com/vaccinifacoltativi/posts/936735763468405;95;CT_95
pg_2446;Vaccini  solo facoltativi.;2329;Fri Apr 10 2020 07:20:09 GMT+0000;47;Facebook;https://www.facebook.com/vaccinifacoltativi/posts/870726796735969;95;CT_95
pg_2446;Vaccini  solo facoltativi.;5555;Tue Aug 25 2020 09:33:52 GMT+0000;272;Facebook;https://www.facebook.com/vaccinifacoltativi/posts/967597100382271;109;CT_109
pg_2447;Vaccini anche NO;514;Wed Aug 26 2020 06:23:17 GMT+0000;1;Facebook;https://www.facebook.com/Vacciniancheno/posts/4224589794280339;109;CT_109
pg_2448;Vaccini Basta;28107;Mon Oct 19 2020 09:19:35 GMT+0000;72;Facebook;https://www.facebook.com/vaccinibasta/posts/3462753687136618;35;CT_35
pg_2448;Vaccini Basta;28107;Mon Oct 19 2020 05:31:05 GMT+0000;13;Facebook;https://www.facebook.com/vaccinibasta/posts/3462397883838865;35;CT_35
pg_2448;Vaccini Basta;27488;Fri Jan 03 2020 15:16:04 GMT+0000;106;Facebook;https://www.facebook.com/vaccinibasta/posts/2708763402535654;95;CT_95
pg_2448;Vaccini Basta;27585;Wed Mar 25 2020 17:39:56 GMT+0000;93;Facebook;https://www.facebook.com/vaccinibasta/posts/2886314308113895;95;CT_95
pg_2449;Vaccini Basta - Stop Vaccines;1492;Mon Oct 19 2020 09:20:59 GMT+0000;4;Facebook;https://www.facebook.com/vaccinibastastopvaccines/posts/401260047931001;35;CT_35
pg_245;BAGNO A RIPOLI ;2933;Wed Nov 18 2020 15:33:37 GMT+0000;0;Facebook;https://www.facebook.com/groups/54793673244/permalink/10158930958933245;184;CT_184
pg_2450;Vaccini e Vaccinazioni.;263;Sun Nov 08 2020 14:22:17 GMT+0000;0;Facebook;https://www.facebook.com/farmacovaccino/posts/807546596479312;94;CT_94
pg_2451;Vaccini obbligatori e piano Kalergi  due facce della stessa medaglia;631;Wed Oct 14 2020 20:44:42 GMT+0000;4;Facebook;https://www.facebook.com/groups/262573854236609/permalink/947405349086786;4;CT_4
pg_2451;Vaccini obbligatori e piano Kalergi  due facce della stessa medaglia;631;Wed Oct 14 2020 19:49:38 GMT+0000;3;Facebook;https://www.facebook.com/groups/262573854236609/permalink/947374152423239;4;CT_4
pg_2451;Vaccini obbligatori e piano Kalergi  due facce della stessa medaglia;569;Sun Sep 06 2020 21:58:39 GMT+0000;9;Facebook;https://www.facebook.com/groups/262573854236609/permalink/918195282007793;14;CT_14
pg_2451;Vaccini obbligatori e piano Kalergi  due facce della stessa medaglia;565;Thu Aug 06 2020 15:39:40 GMT+0000;9;Facebook;https://www.facebook.com/groups/262573854236609/permalink/894437077716947;24;CT_24
pg_2451;Vaccini obbligatori e piano Kalergi  due facce della stessa medaglia;637;Wed Oct 21 2020 14:37:47 GMT+0000;4;Facebook;https://www.facebook.com/groups/262573854236609/permalink/952976178529703;42;CT_42
pg_2451;Vaccini obbligatori e piano Kalergi  due facce della stessa medaglia;637;Wed Oct 21 2020 02:41:26 GMT+0000;1;Facebook;https://www.facebook.com/groups/262573854236609/permalink/952569651903689;42;CT_42
pg_2451;Vaccini obbligatori e piano Kalergi  due facce della stessa medaglia;549;Wed Jun 24 2020 16:26:45 GMT+0000;1;Facebook;https://www.facebook.com/groups/262573854236609/permalink/864344010726254;48;CT_48
pg_2451;Vaccini obbligatori e piano Kalergi  due facce della stessa medaglia;641;Fri Nov 06 2020 13:49:35 GMT+0000;4;Facebook;https://www.facebook.com/groups/262573854236609/permalink/966072017220119;61;CT_61
pg_2451;Vaccini obbligatori e piano Kalergi  due facce della stessa medaglia;644;Mon Nov 09 2020 07:13:55 GMT+0000;2;Facebook;https://www.facebook.com/groups/262573854236609/permalink/968382010322453;75;CT_75
pg_2451;Vaccini obbligatori e piano Kalergi  due facce della stessa medaglia;644;Mon Nov 09 2020 16:38:23 GMT+0000;4;Facebook;https://www.facebook.com/groups/262573854236609/permalink/968729040287750;76;CT_76
pg_2451;Vaccini obbligatori e piano Kalergi  due facce della stessa medaglia;605;Fri Sep 25 2020 08:39:57 GMT+0000;14;Facebook;https://www.facebook.com/groups/262573854236609/permalink/932539923906662;109;CT_109
pg_2451;Vaccini obbligatori e piano Kalergi  due facce della stessa medaglia;611;Sat Sep 26 2020 08:37:08 GMT+0000;4;Facebook;https://www.facebook.com/groups/262573854236609/permalink/933311547162833;109;CT_109
pg_2451;Vaccini obbligatori e piano Kalergi  due facce della stessa medaglia;622;Wed Sep 30 2020 02:36:46 GMT+0000;27;Facebook;https://www.facebook.com/groups/262573854236609/permalink/936243130203008;166;CT_166
pg_2451;Vaccini obbligatori e piano Kalergi  due facce della stessa medaglia;378;Thu Nov 07 2019 22:27:59 GMT+0000;3;Facebook;https://www.facebook.com/groups/262573854236609/permalink/691411388019518;169;CT_169
pg_2451;Vaccini obbligatori e piano Kalergi  due facce della stessa medaglia;643;Wed Nov 11 2020 11:53:38 GMT+0000;5;Facebook;https://www.facebook.com/groups/262573854236609/permalink/970177600142894;178;CT_178
pg_2451;Vaccini obbligatori e piano Kalergi  due facce della stessa medaglia;643;Sat Nov 07 2020 12:58:33 GMT+0000;1;Facebook;https://www.facebook.com/groups/262573854236609/permalink/966846917142629;178;CT_178
pg_2451;Vaccini obbligatori e piano Kalergi  due facce della stessa medaglia;650;Tue Nov 17 2020 10:00:33 GMT+0000;3;Facebook;https://www.facebook.com/groups/262573854236609/permalink/975117669648887;190;CT_190
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21144;Thu Sep 24 2020 19:36:24 GMT+0000;1;Facebook;https://www.facebook.com/groups/156506994850085/permalink/987619291738847;1;CT_1
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;20227;Thu Aug 06 2020 13:37:50 GMT+0000;37;Facebook;https://www.facebook.com/groups/156506994850085/permalink/948539692313474;2;CT_2
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;20228;Mon Aug 03 2020 19:11:47 GMT+0000;9;Facebook;https://www.facebook.com/groups/156506994850085/permalink/946542022513241;2;CT_2
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;20256;Tue Aug 18 2020 22:43:04 GMT+0000;4;Facebook;https://www.facebook.com/groups/156506994850085/permalink/958191494681627;2;CT_2
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;20274;Tue Aug 25 2020 16:44:59 GMT+0000;0;Facebook;https://www.facebook.com/groups/156506994850085/permalink/963406630826780;2;CT_2
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21393;Thu Oct 15 2020 17:42:33 GMT+0000;26;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1004236790077097;4;CT_4
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21382;Wed Oct 14 2020 18:04:35 GMT+0000;10;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1003396810161095;4;CT_4
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21382;Wed Oct 14 2020 19:50:08 GMT+0000;2;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1003474910153285;4;CT_4
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21449;Fri Oct 16 2020 10:33:09 GMT+0000;1;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1004836786683764;4;CT_4
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21393;Thu Oct 15 2020 08:53:48 GMT+0000;1;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1003891693444940;4;CT_4
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21468;Tue Oct 27 2020 23:20:28 GMT+0000;3;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1014755392358570;7;CT_7
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21473;Wed Oct 21 2020 08:06:03 GMT+0000;1;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1009048906262552;7;CT_7
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;19661;Sun May 24 2020 09:52:16 GMT+0000;280;Facebook;https://www.facebook.com/groups/156506994850085/permalink/895575897609854;8;CT_8
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;17205;Thu Mar 19 2020 18:54:22 GMT+0000;154;Facebook;https://www.facebook.com/groups/156506994850085/permalink/848536685647109;8;CT_8
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;17427;Sat Mar 28 2020 14:02:48 GMT+0000;11;Facebook;https://www.facebook.com/groups/156506994850085/permalink/855071921660252;8;CT_8
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21453;Sat Oct 24 2020 11:28:15 GMT+0000;3;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1011765205990922;9;CT_9
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21247;Sun Sep 27 2020 21:24:15 GMT+0000;7;Facebook;https://www.facebook.com/groups/156506994850085/permalink/989987398168703;14;CT_14
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21282;Wed Sep 30 2020 06:23:11 GMT+0000;5;Facebook;https://www.facebook.com/groups/156506994850085/permalink/991879727979470;14;CT_14
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21282;Wed Sep 30 2020 06:03:45 GMT+0000;3;Facebook;https://www.facebook.com/groups/156506994850085/permalink/991852977982145;14;CT_14
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;20274;Wed Aug 26 2020 13:15:07 GMT+0000;1;Facebook;https://www.facebook.com/groups/156506994850085/permalink/964053290762114;14;CT_14
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21319;Tue Sep 29 2020 09:29:43 GMT+0000;0;Facebook;https://www.facebook.com/groups/156506994850085/permalink/991123564721753;14;CT_14
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21467;Wed Oct 28 2020 13:22:20 GMT+0000;7;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1015312952302814;15;CT_15
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;19881;Sat May 30 2020 06:35:00 GMT+0000;15;Facebook;https://www.facebook.com/groups/156506994850085/permalink/899698410530936;22;CT_22
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21247;Sun Sep 27 2020 22:08:34 GMT+0000;27;Facebook;https://www.facebook.com/groups/156506994850085/permalink/990005061500270;24;CT_24
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;20230;Sat Aug 01 2020 21:23:11 GMT+0000;17;Facebook;https://www.facebook.com/groups/156506994850085/permalink/945154895985287;24;CT_24
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21472;Fri Oct 23 2020 08:24:48 GMT+0000;0;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1010709579429818;26;CT_26
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21476;Thu Oct 29 2020 20:04:14 GMT+0000;0;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1016477845519658;32;CT_32
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21473;Wed Oct 21 2020 16:53:02 GMT+0000;28;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1009381312895978;33;CT_33
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21476;Thu Oct 29 2020 10:46:49 GMT+0000;1;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1016093828891393;36;CT_36
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21465;Mon Oct 26 2020 15:58:27 GMT+0000;2;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1013565452477564;38;CT_38
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21463;Mon Oct 19 2020 09:16:17 GMT+0000;30;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1007408066426636;41;CT_41
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21473;Thu Oct 22 2020 00:11:36 GMT+0000;20;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1009635106203932;41;CT_41
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21473;Wed Oct 21 2020 14:04:13 GMT+0000;30;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1009268606240582;42;CT_42
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21467;Wed Oct 28 2020 06:34:24 GMT+0000;7;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1015072338993542;42;CT_42
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21476;Thu Oct 29 2020 12:25:45 GMT+0000;1;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1016162212217888;43;CT_43
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;20131;Sat Jul 04 2020 19:25:13 GMT+0000;16;Facebook;https://www.facebook.com/groups/156506994850085/permalink/925243484643095;48;CT_48
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;20117;Wed Jun 24 2020 11:48:23 GMT+0000;1;Facebook;https://www.facebook.com/groups/156506994850085/permalink/917909132043197;48;CT_48
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21498;Fri Nov 06 2020 17:14:06 GMT+0000;7;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1023152511518858;60;CT_60
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21498;Fri Nov 06 2020 10:13:12 GMT+0000;3;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1022853088215467;61;CT_61
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21498;Fri Nov 06 2020 04:01:15 GMT+0000;2;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1022613514906091;61;CT_61
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21498;Fri Nov 06 2020 01:16:00 GMT+0000;1;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1022519001582209;61;CT_61
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21498;Fri Nov 06 2020 15:14:42 GMT+0000;1;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1023070208193755;61;CT_61
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21498;Fri Nov 06 2020 21:32:25 GMT+0000;1;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1023310671503042;61;CT_61
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21498;Fri Nov 06 2020 15:01:02 GMT+0000;0;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1023057878194988;61;CT_61
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;18623;Mon Apr 27 2020 12:45:34 GMT+0000;150;Facebook;https://www.facebook.com/groups/156506994850085/permalink/876690682831709;66;CT_66
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;18150;Sun Apr 19 2020 02:45:09 GMT+0000;3;Facebook;https://www.facebook.com/groups/156506994850085/permalink/870639253436852;66;CT_66
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21490;Thu Nov 05 2020 20:44:42 GMT+0000;48;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1022380428262733;75;CT_75
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21498;Fri Nov 06 2020 10:47:59 GMT+0000;6;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1022871621546947;75;CT_75
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21490;Thu Nov 05 2020 22:00:32 GMT+0000;5;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1022422414925201;75;CT_75
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21509;Sat Nov 07 2020 09:26:36 GMT+0000;4;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1023688271465282;75;CT_75
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21498;Fri Nov 06 2020 06:19:08 GMT+0000;4;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1022694114898031;75;CT_75
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21516;Sun Nov 08 2020 17:32:52 GMT+0000;2;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1024832071350902;75;CT_75
pg_2452;Vaccini Puliti. Rimozione dal commercio dei prodotti vaccinali contaminati;21498;Fri Nov 06 2020 09:58:44 GMT+0000;2;Facebook;https://www.facebook.com/groups/156506994850085/permalink/1022844888216287;75;CT_75
